"日/月（屈尺）
",1,2,3,4,5,6,7,8,9,10,11,12,"日/月(五指山）
",1,2,3,4,5,6,7,8,9,10,11,12,"日/月(三和）
",1,2,3,4,5,6,7,8,9,10,11,12
6,0,0,40,7,14,3.5,1,0.5,0,0,0,0,6,0,1.5,70,7.5,0,0,1.5,0,0,0,0.5,0.5,6,0,23,93.5,10,0,0,1,0,0,0,0.5,0.5
7,0,13.5,3,0,107,5,10,0,20.5,0,0,0,7,0,38.5,15.5,0,65,0.5,35.5,0,45.5,0,0.5,0,7,0,68.5,22.5,0,50,1,42.5,0,37,0,2,0
8,0,1.5,1.5,0,0,1.5,1.5,0,0,0,0,8.5,8,1.5,3.5,3.5,0,0,0,2,0,0,8.5,0,44.5,8,6,1,9,0,0,0,8,0,0,1.5,0,7.5
9,2.5,0.5,0,1,1,73.5,11.5,1,0.5,0,0.5,10,9,7,7,1,14,5,2,10,0,0,0,12,31,9,3.5,3.5,3.5,3.5,1,1,10.5,0,0,1.5,0.5,53
10,2,0,0,50,33,0,4.5,14,0,0,29.5,0.5,10,12.5,0,0.5,36,55.5,0,0.5,1,0,0,75,0.5,10,4.5,0,0,100.5,90,0,0,1,0,0,144,1
11,4,0,0,0,65.5,0,0.5,12,0,0,102,0,11,9.5,0,0,0,81,0,0.5,10.5,0,0.5,166,0,11,14.5,0,0,0.5,89,0,1.5,1,0,0,156.5,0
12,0,30,0,40,0,6.5,32,0,2.5,0,4,4,12,0,28.5,0,37.5,0,24.5,8.5,0,13.5,0,50.5,14,12,0,27,0,62,0,31,25.5,0,3,0,119.5,8.5
13,0,41,30,6,0,6.5,0,18.5,0,0,60.5,11,13,0,50,13,8.5,0,5.5,0,7,0,0,157,22.5,13,0,51.5,21.5,13,0,7,0,6.5,0,0,101.5,83.5
14,0,0,1,0,0,0,0,0,0,0,0.5,0,14,0,1,10.5,0,0,0,0,0,0,0,6.5,1,14,0,9,18.5,0,0,0,0.5,0,2,0,0,0.5
15,5.5,0,65.5,0,0,0,0,0,0,0,0,0,15,15,0.5,77.5,0,0,0,0,0,0,0,0,0,15,12,0,47,0,0,0,0,0,0,0,0,0
16,1,0,12,0,0,0,5.5,0,0,0,0,0,16,2,0.5,9,0,0,0,27.5,0,0,0.5,0,0,16,2,0.5,14.5,0,0,0,3,0,0,9,17.5,0
17,0,0,0,0,55,3.5,0,0,0,0,52,0,17,0,0,0,0,1,0.5,0,0,0,10.5,96,1,17,0,0,0,0,1,7.5,0,0,0,3,128.5,0
18,0,0.5,1,0,32.5,2,4,10,0,0,58.5,1.5,18,0,18.5,0,0,10,0,3,1.5,0,2,128.5,1.5,18,0,23,0,0,16,0,0.5,0.5,0.5,1,119,3.5
19,2,0,0,27.5,0,0,74,0,0,65.5,11.5,0,19,1,1.5,0.5,15.5,0,0,7.5,0,0,79,16.5,0,19,9.5,13,0,32,0.5,0,8,0,0,18.5,21,0.5
20,0,2,0,8.5,11,27.5,2,1.5,0,209,0,0,20,0,8,0,5,0,0,5.5,5.5,0,303,0.5,0,20,0,26,0,11.5,0,0,7,0,0,221,0,0
21,0,3.5,0,0,0,5.5,18,0,7.5,131,0.5,6,21,0,27.5,0,0,0,0,28.5,0,8.5,522.5,5.5,31,21,0,71.5,0,0,0,0,25.5,0,3,43.5,1,1
22,0,0,0,0,9,0,0,0,71,165.5,0,0,22,0,&,0,0,22,0,1.5,0,32,344,0,1,22,0,24.5,0,0,0,0,0,0,3.5,49.5,0,0
23,1,23,0,8.5,0,0.5,8,0,31,56.5,0,0,23,0.5,&,0,16.5,0,0.5,3.5,0,38,124.5,0,0,23,2,102,0,37,0,0,8,0,58,57,0.5,0.5
24,0,3.5,0,3,18.5,0,15,0,39.5,99.5,0,0,24,6.5,3,0,15,44.5,0,16.5,0,0.5,159,0,1,24,0.5,28,0,14.5,126.5,0,5,0,0,69,0,0
25,0.5,0,0,11,11,3.5,44.5,0,X,31.5,2,13,25,24,0.5,0,23.5,11,0,38,0,0,107.5,2.5,39,25,0.5,0,0,67,6.5,0,78,0,0,33.5,0,82
26,24.5,0,0,4,13.5,0,3,0,0,11.5,0,5,26,26.5,0,0,13,19.5,0,5,0,0.5,92,0,26,26,47,2,0,39,17.5,0,8,0,5,45,0,15
27,28,0,0,0,0,8.5,2,0,0,16,0,8,27,13.5,0,0,0.5,1.5,3,1.5,0,0,31.5,0,19.5,27,28,0,0,0.5,23,0.5,4.5,0,0,40.5,0,50.5
28,0,0,2.5,23.5,5,0,5.5,0,0,48,0,5,28,0,0,12,10,7.5,0,16.5,0,0,74,0,9,28,0,0,26.5,35.5,16.5,0,24,0,0,68,0,22.5
29,0,--,2.5,0,70.5,0,31,0,0,1,0,0,29,0,--,28,0,60,0,32.5,0,0,9.5,0,1,29,0,--,39.5,0,115,0,27,0,0,8,0,3.5
30,0,--,23.5,0,0,0,0,0,0,0,0,11,30,0,--,71,0,1,0,0,0,0,0.5,0.5,17.5,30,0,--,114,0,0,0,0,0,0,58,1,54.5
31,6,--,53,--,0,--,0,0,--,1.5,--,45.5,31,5,--,83,--,0,--,0,0,--,2.5,--,60,31,4,--,107.5,--,0,--,0,0,--,6.5,--,222.5
總和,98.5,183.5,299.5,223,446.5,179.5,273.5,168.5,215,836.5,361.5,82,總和,151.5,308.5,476.5,230,386,92,245.5,119.5,145.5,1871.5,832,285,總和,174,676.5,647.5,475,555.5,159.5,288,96.5,113,734,1044,364
